question_id,option_id,option_label,is_missing
2026-045_society_13_a,1,Strongly disagree,false
2026-045_society_13_a,2,Disagree,false
2026-045_society_13_a,3,Somewhat disagree,false
2026-045_society_13_a,4,Neither agree not disagree,false
2026-045_society_13_a,5,Somewhat agree,false
2026-045_society_13_a,6,Agree,false
2026-045_society_13_a,7,Strongly agree,false
2026-045_society_13_b,1,Strongly disagree,false
2026-045_society_13_b,2,Disagree,false
2026-045_society_13_b,3,Somewhat disagree,false
2026-045_society_13_b,4,Neither agree not disagree,false
2026-045_society_13_b,5,Somewhat agree,false
2026-045_society_13_b,6,Agree,false
2026-045_society_13_b,7,Strongly agree,false
2026-045_society_14,1,0 friends,false
2026-045_society_14,2,1-2 friends,false
2026-045_society_14,3,3-4 friends,false
2026-045_society_14,4,5-6 friends,false
2026-045_society_14,5,7-8 friends,false
2026-045_society_14,6,9-10 friends,false
2026-045_society_14,7,11-12 friends,false
2026-045_society_14,8,13 or more friends,false
2026-045_society_15,1,Less than 5,false
2026-045_society_15,2,5-6,false
2026-045_society_15,3,6-7,false
2026-045_society_15,4,7-8,false
2026-045_society_15,5,8-9,false
2026-045_society_15,6,9-10,false
2026-045_society_15,7,More than 10,false
2026-045_society_16,1,Strongly disagree,false
2026-045_society_16,2,Disagree,false
2026-045_society_16,3,Somewhat disagree,false
2026-045_society_16,4,Neither agree nor disagree,false
2026-045_society_16,5,Somewhat agree,false
2026-045_society_16,6,Agree,false
2026-045_society_16,7,Strongly agree,false
2026-045_society_17,1,1 - Strongly disagree,false
2026-045_society_17,2,2,false
2026-045_society_17,3,3,false
2026-045_society_17,4,4 - Neutral,false
2026-045_society_17,5,5,false
2026-045_society_17,6,6,false
2026-045_society_17,7,7 - Strongly agree,false
2026-045_society_18,1,...a failure and problematic.,false
2026-045_society_18,2,... normal and common.,false
2026-045_society_19_a,1,Yes,false
2026-045_society_19_a,2,No,false
2026-045_society_19_b,1,Yes,false
2026-045_society_19_b,2,No,false
2026-045_society_1_a,1,Very close,false
2026-045_society_1_a,2,Close,false
2026-045_society_1_a,3,Somewhat close,false
2026-045_society_1_a,4,Neither,false
2026-045_society_1_a,5,Somewhat far,false
2026-045_society_1_a,6,Far,false
2026-045_society_1_a,7,Very far,false
2026-045_society_1_b,1,Very close,false
2026-045_society_1_b,2,Close,false
2026-045_society_1_b,3,Somewhat close,false
2026-045_society_1_b,4,Neither,false
2026-045_society_1_b,5,Somewhat far,false
2026-045_society_1_b,6,Far,false
2026-045_society_1_b,7,Very far,false
2026-045_society_2,1,Very bad,false
2026-045_society_2,2,Bad,false
2026-045_society_2,3,Somewhat bad,false
2026-045_society_2,4,Neither,false
2026-045_society_2,5,Somewhat good,false
2026-045_society_2,6,Good,false
2026-045_society_2,7,Very good,false
2026-045_society_20,1,Strongly disagree,false
2026-045_society_20,2,Disagree,false
2026-045_society_20,3,Somewhat disagree,false
2026-045_society_20,4,Somewhat agree,false
2026-045_society_20,5,Agree,false
2026-045_society_20,6,Strongly agree,false
2026-045_society_21_a,1,Strongly disagree,false
2026-045_society_21_a,2,Somewhat disagree,false
2026-045_society_21_a,3,Neither agree nor disagree,false
2026-045_society_21_a,4,Somewhat agree,false
2026-045_society_21_a,5,Strongly agree,false
2026-045_society_21_b,1,Strongly disagree,false
2026-045_society_21_b,2,Somewhat disagree,false
2026-045_society_21_b,3,Neither agree nor disagree,false
2026-045_society_21_b,4,Somewhat agree,false
2026-045_society_21_b,5,Strongly agree,false
2026-045_society_22,1,I completely disagree,false
2026-045_society_22,2,I disagree,false
2026-045_society_22,3,I somewhat disagree,false
2026-045_society_22,4,I neither agree nor disagree,false
2026-045_society_22,5,I somewhat agree,false
2026-045_society_22,6,I agree,false
2026-045_society_22,7,I completely agree,false
2026-045_society_23,1,I completely disagree,false
2026-045_society_23,2,I disagree,false
2026-045_society_23,3,I somewhat disagree,false
2026-045_society_23,4,Neither agree nor disagree,false
2026-045_society_23,5,I somewhat agree,false
2026-045_society_23,6,I agree,false
2026-045_society_23,7,I completely agree,false
2026-045_society_24,1,Strongly disagree,false
2026-045_society_24,2,Moderately disagree,false
2026-045_society_24,3,Slightly disagree,false
2026-045_society_24,4,Neither agree nor disagree,false
2026-045_society_24,5,Slightly agree,false
2026-045_society_24,6,Moderately agree,false
2026-045_society_24,7,Strongly agree,false
2026-045_society_25_a,1,Warm,false
2026-045_society_25_a,2,Cold,false
2026-045_society_25_b,1,Warm,false
2026-045_society_25_b,2,Cold,false
2026-045_society_26,1,Strongly disagree,false
2026-045_society_26,2,Disagree,false
2026-045_society_26,3,Somewhat disagree,false
2026-045_society_26,4,Neutral,false
2026-045_society_26,5,Somewhat agree,false
2026-045_society_26,6,Agree,false
2026-045_society_26,7,Strongly agree,false
2026-045_society_27,1,Strongly disagree,false
2026-045_society_27,2,Disagree,false
2026-045_society_27,3,Slightly disagree,false
2026-045_society_27,4,Neutral,false
2026-045_society_27,5,Slightly agree,false
2026-045_society_27,6,Agree,false
2026-045_society_27,7,Strongly agree,false
2026-045_society_28,1,1 - Not at all true,false
2026-045_society_28,2,2,false
2026-045_society_28,3,3,false
2026-045_society_28,4,4,false
2026-045_society_28,5,5,false
2026-045_society_28,6,6,false
2026-045_society_28,7,7 - Very true,false
2026-045_society_29_a,1,Very much,false
2026-045_society_29_a,2,Quite a bit,false
2026-045_society_29_a,3,Maybe a little,false
2026-045_society_29_a,4,Not at all,false
2026-045_society_29_a,5,I have no opinion on this,false
2026-045_society_29_b,1,Very much,false
2026-045_society_29_b,2,Quite a bit,false
2026-045_society_29_b,3,Maybe a little,false
2026-045_society_29_b,4,Not at all,false
2026-045_society_29_b,5,I have no opinion on this,false
2026-045_society_3,1,Very bad,false
2026-045_society_3,2,Bad,false
2026-045_society_3,3,Somewhat bad,false
2026-045_society_3,4,Neither,false
2026-045_society_3,5,Somewhat good,false
2026-045_society_3,6,Good,false
2026-045_society_3,7,Very good,false
2026-045_society_30,1,Extremely unhappy,false
2026-045_society_30,2,Fairly unhappy,false
2026-045_society_30,3,A little unhappy,false
2026-045_society_30,4,Happy,false
2026-045_society_30,5,Very happy,false
2026-045_society_30,6,Extremely happy,false
2026-045_society_30,7,Not applicable,false
2026-045_society_31_a,1,Strongly disagree,false
2026-045_society_31_a,2,Disagree,false
2026-045_society_31_a,3,Neither agree nor disagree,false
2026-045_society_31_a,4,Agree,false
2026-045_society_31_a,5,Strongly agree,false
2026-045_society_31_b,1,Strongly disagree,false
2026-045_society_31_b,2,Disagree,false
2026-045_society_31_b,3,Neither agree nor disagree,false
2026-045_society_31_b,4,Agree,false
2026-045_society_31_b,5,Strongly agree,false
2026-045_society_32_a,1,1 - Strongly disagree,false
2026-045_society_32_a,3,2,false
2026-045_society_32_a,4,3,false
2026-045_society_32_a,5,4 - Neither agree nor disagree,false
2026-045_society_32_a,6,5,false
2026-045_society_32_a,7,6,false
2026-045_society_32_a,8,7 - Strongly agree,false
2026-045_society_32_b,1,1 - Strongly disagree,false
2026-045_society_32_b,2,2,false
2026-045_society_32_b,3,3,false
2026-045_society_32_b,4,4 - Neither agree nor disagree,false
2026-045_society_32_b,5,5,false
2026-045_society_32_b,6,6,false
2026-045_society_32_b,7,7 - Strongly agree,false
2026-045_society_33,1,Yes,false
2026-045_society_33,2,"Yes, but it might interfere with my other priorities",false
2026-045_society_33,3,"Potentially, but I'm not sure what benefits it would have",false
2026-045_society_33,4,No,false
2026-045_society_33,5,"No, because it would interfere with my other priorities",false
2026-045_society_33,6,Other,false
2026-045_society_34,1,Strongly disagree,false
2026-045_society_34,2,Disagree,false
2026-045_society_34,3,Somewhat disagree,false
2026-045_society_34,4,Nor agree or disagree,false
2026-045_society_34,5,Somewhat agree,false
2026-045_society_34,6,Agree,false
2026-045_society_34,7,Strongly agree,false
2026-045_society_35,1,Strongly disagree,false
2026-045_society_35,2,Disagree,false
2026-045_society_35,3,Slightly disagree,false
2026-045_society_35,4,Neither agree nor disagree,false
2026-045_society_35,5,Slightly agree,false
2026-045_society_35,6,Agree,false
2026-045_society_35,7,Strongly agree,false
2026-045_society_36,1,1 - Not at all,false
2026-045_society_36,2,2,false
2026-045_society_36,3,3,false
2026-045_society_36,4,4,false
2026-045_society_36,5,5,false
2026-045_society_36,6,6,false
2026-045_society_36,7,7 - Extremely,false
2026-045_society_36,8,Not applicable/I do not have a partner,false
2026-045_society_37,1,Never,false
2026-045_society_37,2,Rarely,false
2026-045_society_37,3,Occasionally,false
2026-045_society_37,4,Sometimes,false
2026-045_society_37,5,Often,false
2026-045_society_37,6,Very often,false
2026-045_society_37,7,Always,false
2026-045_society_37,8,"Not applicable, I have never dated",false
2026-045_society_38,1,Not at all,false
2026-045_society_38,2,Only a little bit,false
2026-045_society_38,3,Somewhat,false
2026-045_society_38,4,Moderately,false
2026-045_society_38,5,A lot,false
2026-045_society_4,1,Very bad,false
2026-045_society_4,2,Bad,false
2026-045_society_4,3,Somewhat bad,false
2026-045_society_4,4,Neither,false
2026-045_society_4,5,Somewhat good,false
2026-045_society_4,6,Good,false
2026-045_society_4,7,Very good,false
2026-045_society_5,1,Strongly disagree,false
2026-045_society_5,2,Disagree,false
2026-045_society_5,3,Neither agree nor disagree,false
2026-045_society_5,4,Agree,false
2026-045_society_5,5,Strongly agree,false
2026-045_society_6,1,Never,false
2026-045_society_6,2,Rarely,false
2026-045_society_6,3,Sometimes,false
2026-045_society_6,4,Often,false
2026-045_society_6,5,Very often,false
2026-045_society_6,6,N/A: I do not have a current sexual partner,false
2026-045_society_7,1,1 - My partner has much more say,false
2026-045_society_7,2,2,false
2026-045_society_7,3,3,false
2026-045_society_7,4,4,false
2026-045_society_7,5,5 - I have much more say,false
2026-045_society_7,6,NA / I do not currently have a romantic relationship partner,false
2026-045_society_8_a,1,Strongly disagree,false
2026-045_society_8_a,2,Somewhat disagree,false
2026-045_society_8_a,3,Neither agree or disagree,false
2026-045_society_8_a,4,Somewhat agree,false
2026-045_society_8_a,5,Strongly agree,false
2026-045_society_8_b,1,Strongly disagree,false
2026-045_society_8_b,2,Somewhat disagree,false
2026-045_society_8_b,3,Neither agree or disagree,false
2026-045_society_8_b,4,Somewhat agree,false
2026-045_society_8_b,5,Strongly agree,false
2026-045_society_9,1,Never,false
2026-045_society_9,2,Rarely,false
2026-045_society_9,3,Sometimes,false
2026-045_society_9,4,Often,false
2026-045_society_9,5,Almost always,false
2026-045_society_9,6,Not sure,false
